0594	Qcur-19	ROPE	f32	64,32,6,1
0595	Vcur-19	MUL_MAT	f32	256,6,1,1
0596	Vcur-19	RESHAPE	f32	64,4,6,1
0597	Kcur-19	MUL_MAT	f32	256,6,1,1
0598	Kcur-19	RESHAPE	f32	64,4,6,1
0599	Kcur-19	ROPE	f32	64,4,6,1
0600	Kcur-19 (view)	VIEW	f32	256,6,1,1
0601	cache_k_l19 (view)	SET_ROWS	f16	256,256,1,1
0602	Vcur-19 (view)	VIEW	f32	256,6,1,1
0603	cache_v_l19 (view)	SET_ROWS	f16	256,256,1,1
0604	Qcur-19 (view)	VIEW	f32	64,32,6,1
0605	Qcur-19 (view) (permuted)	PERMUTE	f32	64,6,32,1
0606	cache_k_l19 (view)	VIEW	f16	64,4,256,1
0607	cache_k_l19 (view) (permuted)	PERMUTE	f16	64,256,4,1
0608	cache_v_l19 (view)	VIEW	f16	64,4,256,1
0609	cache_v_l19 (view) (permuted)	PERMUTE	f16	64,256,4,1
0610	__fattn__-19	FLASH_ATTN_EXT	f32	64,32,6,1
0611	kqv_out-19	RESHAPE	f32	2048,6,1,1
0612	attn_out-19	MUL_MAT	f32	2048,6,1,1
0613	ffn_inp-19	ADD	f32	2048,6,1,1
0614	norm-19	RMS_NORM	f32	2048,6,1,1
0615	ffn_norm-19	MUL	f32	2048,6,1,1
0616	ffn_gate-19	MUL_MAT	f32	5632,6,1,1
0617	ffn_up-19	MUL_MAT	f32	5632,6,1,1
0618	ffn_swiglu-19	SWIGLU	f32	5632,6,1,1
0619	ffn_out-19	MUL_MAT	f32	2048,6,1,1
0620	l_out-19	ADD	f32	2048,6,1,1
0621	norm-20	RMS_NORM	f32	2048,6,1,1
0622	attn_norm-20	MUL	f32	2048,6,1,1
0623	Qcur-20	MUL_MAT	f32	2048,6,1,1
0624	Qcur-20	RESHAPE	f32	64,32,6,1
0625	Qcur-20	ROPE	f32	64,32,6,1
0626	Vcur-20	MUL_MAT	f32	256,6,1,1
0627	Vcur-20	RESHAPE	f32	64,4,6,1
0628	Kcur-20	MUL_MAT	f32	256,6,1,1
0629	Kcur-20	RESHAPE	f32	64,4,6,1
0630	Kcur-20	ROPE	f32	64,4,6,1
0631	Kcur-20 (view)	VIEW	f32	256,6,1,1
0632	cache_k_l20 (view)	SET_ROWS	f16	256,256,1,1
0633	Vcur-20 (view)	VIEW	f32	256,6,1,1
0634	cache_v_l20 (view)	SET_ROWS	f16	256,256,1,1
0635	Qcur-20 (view)	VIEW	f32	64,32,6,1
0636	Qcur-20 (view) (permuted)	PERMUTE	f32	64,6,32,1
0637	cache_k_l20 (view)	VIEW	f16	64,4,256,1
0638	cache_k_l20 (view) (permuted)	PERMUTE	f16	64,256,4,1
0639	cache_v_l20 (view)	VIEW	f16	64,4,256,1
0640	cache_v_l20 (view) (permuted)	PERMUTE	f16	64,256,4,1
0641	__fattn__-20	FLASH_ATTN_EXT	f32	64,32,6,1
0642	kqv_out-20	RESHAPE	f32	2048,6,1,1
0643	attn_out-20	MUL_MAT	f32	2048,6,1,1
0644	ffn_inp-20	ADD	f32	2048,6,1,1
0645	norm-20	RMS_NORM	f32	2048,6,1,1
0646	ffn_norm-20	MUL	f32	2048,6,1,1
0647	ffn_gate-20	MUL_MAT	f32	5632,6,1,1
0648	ffn_up-20	MUL_MAT	f32	5632,6,1,1
0649	ffn_swiglu-20	SWIGLU	f32	5632,6,1,1
0650	ffn_out-20	MUL_MAT	f32	2048,6,1,1
0651	l_out-20	ADD	f32	2048,6,1,1
0652	norm-21	RMS_NORM	f32	2048,6,1,1
0653	attn_norm-21	MUL	f32	2048,6,1,1
0654	Qcur-21	MUL_MAT	f32	2048,6,1,1
0655	Qcur-21	RESHAPE	f32	64,32,6,1
0656	Qcur-21	ROPE	f32	64,32,6,1
0657	Vcur-21	MUL_MAT	f32	256,6,1,1
0658	Vcur-21	RESHAPE	f32	64,4,6,1
0659	Kcur-21	MUL_MAT	f32	256,6,1,1
0660	Kcur-21	RESHAPE	f32	64,4,6,1
0661	Kcur-21	ROPE	f32	64,4,6,1
0662	Kcur-21 (view)	VIEW	f32	256,6,1,1
0663	cache_k_l21 (view)	SET_ROWS	f16	256,256,1,1
0664	Vcur-21 (view)	VIEW	f32	256,6,1,1
0665	cache_v_l21 (view)	SET_ROWS	f16	256,256,1,1
0666	Qcur-21 (view)	VIEW	f32	64,32,6,1
0667	Qcur-21 (view) (permuted)	PERMUTE	f32	64,6,32,1
0668	cache_k_l21 (view)	VIEW	f16	64,4,256,1
0669	cache_k_l21 (view) (permuted)	PERMUTE	f16	64,256,4,1
0670	cache_v_l21 (view)	VIEW	f16	64,4,256,1
0671	cache_v_l21 (view) (permuted)	PERMUTE	f16	64,256,4,1
0672	__fattn__-21	FLASH_ATTN_EXT	f32	64,32,6,1
0673	kqv_out-21	RESHAPE	f32	2048,6,1,1
0674	attn_out-21	MUL_MAT	f32	2048,6,1,1
0675	node_675	GET_ROWS	f32	2048,1,1,1
0676	node_676	GET_ROWS	f32	2048,1,1,1
0677	ffn_inp-21	ADD	f32	2048,1,1,1
0678	norm-21	RMS_NORM	f32	2048,1,1,1
0679	ffn_norm-21	MUL	f32	2048,1,1,1
0680	ffn_gate-21	MUL_MAT	f32	5632,1,1,1
0681	ffn_up-21	MUL_MAT	f32	5632,1,1,1
0682	ffn_swiglu-21	SWIGLU	f32	5632,1,1,1
0683	ffn_out-21	MUL_MAT	f32	2048,1,1,1
0684	l_out-21	ADD	f32	2048,1,1,1
0685	norm	RMS_NORM	f32	2048,1,1,1
0686	result_norm	MUL	f32	2048,1,1,1
0687	result_output	MUL_MAT	f32	32000,1,1,1
